folio,region,comuna,pco1,sexo,edad,ecivil,yaimcorh,yautcor,ytotcor,yautcorh,ymonecorh,ytotcorh,yoprcor,yoprcorh,ytrabajocor,ytrabajocorh,ypchautcor,ypc,ypchtrabajo,esc,educ,depen
220111020101,2,2201,4,2,6,8,0,NA,NA,1220000,1220000,1220000,NA,NA,NA,1220000,305000,305000,305000,NA,1,3
1312610040701,13,13126,4,2,28,8,0,NA,11091,1352500,1404232,1404232,NA,NA,NA,1352500,169063,175529,169063,12,6,NA
410111140501,4,4101,1,2,56,8,200000,NA,114646,270000,384646,584646,NA,NA,NA,270000,135000,292323,135000,9,3,NA
570530020501,5,5705,1,2,47,5,300000,180000,180000,180000,180000,480000,180000,180000,180000,180000,60000,160000,60000,12,6,NA
1312210370401,13,13122,1,2,69,8,200000,145000,145000,763833,763833,963833,15000,15000,15000,633833,381917,481917,316917,3,1,NA
811010330102,8,8110,6,1,11,8,100000,NA,NA,200000,200000,300000,NA,NA,NA,200000,50000,75000,50000,NA,1,1
911510020401,9,9115,1,1,81,1,250000,325000,325000,545000,545000,795000,NA,NA,NA,0,272500,397500,0,12,6,NA
1030110590201,10,10301,4,2,0,8,150000,NA,NA,420000,420000,570000,NA,NA,NA,420000,105000,142500,105000,NA,0,NA
1310510141001,13,13105,11,2,59,8,800000,500000,500000,4900000,4900000,5700000,500000,500000,500000,4900000,816667,950000,816667,15,8,NA
1311710200101,13,13117,1,1,53,1,300000,650000,650000,800000,804932,1104932,650000,650000,650000,650000,200000,276233,162500,12,5,NA
430130060701,4,4301,5,2,28,2,70000,330000,330000,2228334,2332980,2402980,325000,325000,330000,2228334,278542,300373,278542,15,8,NA
921110190101,9,9211,10,2,30,8,100000,652533,652533,942533,942533,1042533,652533,652533,652533,652533,314178,347511,217511,17,11,NA
921110090601,9,9211,5,1,16,8,0,NA,NA,0,142484,142484,NA,NA,NA,0,0,23747,0,11,4,1
912130020801,9,9121,5,2,36,2,60000,95000,270516,195000,415789,475789,NA,NA,50000,150000,32500,79298,25000,12,5,NA
1312310860501,13,13123,11,1,27,8,0,500000,500000,1893020,1926353,1926353,NA,NA,NA,893020,946510,963177,446510,12,5,NA
1510112700301,15,15101,5,2,24,8,250000,60000,63684,330000,339701,589701,NA,NA,NA,200000,82500,147425,50000,14,7,NA
580310010101,5,5803,2,2,43,2,80000,2083,33492,764166,960008,1040008,NA,NA,2083,604166,127361,173335,100694,12,5,NA
1340110192101,13,13401,5,2,17,8,170000,NA,11091,313738,343288,513288,NA,NA,NA,313738,156869,256644,156869,9,3,1
1030510080301,10,10305,1,1,57,1,120000,270000,276000,376000,435932,555932,270000,270000,270000,270000,188000,277966,135000,6,1,NA
841130022001,16,16106,2,1,70,1,120000,192461,197393,192461,306971,426971,NA,NA,NA,0,48115,106743,0,2,1,NA
710210120101,7,7102,9,1,42,2,200000,264915,264915,566415,573221,773221,264915,264915,264915,566415,141604,193305,141604,12,5,NA
1410130010501,14,14101,4,2,21,8,170000,NA,NA,408333,420003,590003,NA,NA,NA,408333,102083,147501,102083,15,9,9
1311411310102,13,13114,1,1,35,8,300000,1116667,1116667,1116667,1116667,1416667,400000,400000,400000,400000,1116667,1416667,400000,13,6,NA
1110110391301,11,11101,5,1,2,8,250000,NA,NA,1000000,1000000,1250000,NA,NA,NA,1000000,250000,312500,250000,NA,0,99
1410430011501,14,14104,4,1,10,8,200000,NA,11091,782500,856375,1056375,NA,NA,NA,782500,97813,132047,97813,NA,1,2
1410110290501,14,14101,1,2,86,7,380000,450000,450000,1250000,1250000,1630000,NA,NA,NA,800000,625000,815000,400000,16,11,NA
110710231101,1,1107,5,2,36,8,200000,265000,265000,634640,634640,834640,265000,265000,265000,530000,158660,208660,132500,7,1,NA
220110340201,2,2201,2,2,27,2,400000,NA,NA,1214000,1214000,1614000,NA,NA,NA,1214000,404667,538000,404667,9,3,NA
720320031401,7,7203,4,2,20,8,100000,NA,NA,485000,489302,589302,NA,NA,NA,485000,161667,196434,161667,15,9,8
810310160401,8,8103,13,2,72,8,300000,245874,245874,654207,654207,954207,NA,NA,NA,350000,218069,318069,116667,14,7,NA
830610120301,8,8306,2,2,28,1,100000,350000,432091,550000,713205,813205,NA,NA,350000,550000,68750,101651,68750,12,5,NA
920130021201,9,9201,1,1,30,1,25000,303333,319967,318333,415463,440463,270000,270000,303333,303333,53056,73411,50556,11,3,NA
910110820701,9,9101,2,2,35,2,0,326000,329684,746000,749684,749684,270000,270000,326000,746000,248667,249895,248667,12,5,NA
630110320401,6,6301,1,1,48,2,240000,350000,350000,350000,350000,590000,350000,350000,350000,350000,87500,147500,87500,6,1,NA
410210270301,4,4102,4,2,9,8,150000,NA,NA,654167,654167,804167,NA,NA,NA,654167,163542,201042,163542,NA,1,1
1312110210701,13,13121,2,2,64,1,0,NA,NA,383333,394352,394352,NA,NA,NA,383333,76667,78870,76667,11,4,NA
912010110401,9,9120,10,2,1,8,0,NA,115737,300000,441531,441531,NA,NA,NA,300000,75000,110383,75000,NA,0,NA
630820011801,6,6308,2,2,42,1,80000,NA,NA,360000,360000,440000,NA,NA,NA,360000,90000,110000,90000,12,5,NA
110711130201,1,1107,11,1,24,8,0,300000,300000,1550000,1550000,1550000,300000,300000,300000,1550000,221429,221429,221429,11,4,NA
910110790101,9,9101,1,1,33,1,200000,500000,500000,984167,992153,1192153,500000,500000,500000,984167,246042,298038,246042,12,5,NA
1510130102001,15,15101,2,2,27,2,100000,NA,33157,290000,345262,445262,NA,NA,NA,290000,72500,111316,72500,12,6,NA
610111370801,6,6101,5,2,9,8,170000,35000,35000,271250,316807,486807,NA,NA,NA,201250,67813,121702,50313,NA,1,1
610610090401,6,6106,5,1,29,8,250000,608333,608333,2266666,2266666,2516666,600000,600000,608333,1966666,755555,838889,655555,17,11,NA
1312311612301,13,13123,1,1,24,8,0,400000,400000,400000,400000,400000,NA,NA,NA,0,400000,400000,0,17,9,8
840320010701,16,16202,2,1,77,2,50000,NA,109578,211500,326010,376010,NA,NA,NA,7500,105750,188005,3750,8,3,NA
410210860401,4,4102,4,1,8,8,0,NA,NA,470000,481091,481091,NA,NA,NA,470000,117500,120273,117500,NA,1,2
1210113880301,12,12101,5,1,28,8,0,400000,400000,700000,700000,700000,400000,400000,400000,700000,350000,350000,350000,12,5,NA
1010510020301,10,10105,1,1,37,1,0,1287500,1287500,2070833,2070833,2070833,1150000,1150000,1200000,1983333,690278,690278,661111,17,11,NA
1313010220601,13,13130,5,2,62,4,300000,62000,62000,522000,638200,938200,62000,62000,62000,522000,104400,187640,104400,10,4,NA
310111670401,3,3101,1,1,55,1,200000,350000,356000,1713000,1719000,1919000,350000,350000,350000,1713000,571000,639667,571000,7,1,NA
811010840101,8,8110,1,1,61,1,0,936667,936667,1406667,1516245,1516245,700000,700000,700000,950000,351667,379061,237500,14,7,NA
630210030801,6,6302,1,1,45,1,100000,350000,356000,350000,396641,496641,350000,350000,350000,350000,70000,99328,70000,9,3,NA
1310310080901,13,13103,1,1,44,8,0,270000,374646,540000,644646,644646,270000,270000,270000,540000,270000,322323,270000,9,3,NA
570110321901,5,5701,1,2,32,8,120000,280000,290368,413000,435368,555368,280000,280000,280000,280000,137667,185123,93333,NA,99,NA
540210030401,5,5402,5,2,47,1,120000,NA,22143,586000,630286,750286,NA,NA,NA,480000,117200,150057,96000,12,6,NA
1420430011401,14,14204,1,1,38,1,0,400000,404302,400000,404302,404302,400000,400000,400000,400000,80000,80860,80000,12,5,NA
1410830021201,14,14108,1,1,62,1,80000,402500,402500,402500,402500,482500,350000,350000,402500,402500,201250,241250,201250,12,5,NA
110711210301,1,1107,13,2,21,8,250003,NA,NA,1245263,1245263,1495266,NA,NA,NA,1245263,249053,299053,249053,16,9,10
410210880301,4,4102,5,2,36,8,280000,200000,200000,200000,200000,480000,200000,200000,200000,200000,100000,240000,100000,12,6,NA
840820020701,16,16204,4,2,4,8,100000,NA,NA,399000,399000,499000,NA,NA,NA,275000,133000,166333,91667,NA,0,1
410110870301,4,4101,1,1,47,1,400000,1100000,1100000,1100000,1100000,1500000,1100000,1100000,1100000,1100000,220000,300000,220000,14,7,NA
110711150801,1,1107,5,2,19,8,350000,NA,NA,700000,700000,1050000,NA,NA,NA,700000,233333,350000,233333,14,7,10
1020520020901,10,10205,5,1,5,8,0,NA,11091,452500,499050,499050,NA,NA,NA,452500,226250,249525,226250,NA,0,2
630230011601,6,6302,4,2,19,8,100000,NA,NA,310000,354109,454109,NA,NA,NA,310000,77500,113527,77500,13,7,10
510111050601,5,5101,13,1,21,8,250000,170000,170000,1356500,1466078,1716078,NA,NA,NA,584000,226083,286013,97333,13,7,11
1240110280201,12,12401,5,1,17,8,400000,NA,2889,1180000,1195827,1595827,NA,NA,NA,1180000,393333,531942,393333,11,3,1
720110210201,7,7201,11,2,21,8,50000,NA,NA,170000,180000,230000,NA,NA,NA,170000,56667,76667,56667,14,7,11
330110360401,3,3301,11,1,76,8,150000,NA,NA,150000,163229,313229,NA,NA,NA,0,30000,62646,0,0,0,NA
1312210230201,13,13122,14,2,17,8,0,NA,NA,665000,665000,665000,NA,NA,NA,665000,221667,221667,221667,9,3,2
430130021701,4,4301,4,1,32,8,50000,227273,227273,964546,1194754,1244754,227273,227273,227273,964546,241137,311189,241137,8,2,NA
1310210020201,13,13102,5,2,52,6,350000,510000,510000,1008333,1013265,1363265,450000,450000,510000,868333,201667,272653,173667,17,11,NA
710110360301,7,7101,1,2,59,1,0,230000,230000,1040000,1051052,1051052,NA,NA,NA,810000,346667,350351,270000,12,5,NA
1110111300201,11,11101,1,1,37,2,0,2510000,2510000,3510000,3510000,3510000,2500000,2500000,2510000,3510000,1170000,1170000,1170000,16,11,NA
740630021101,7,7406,1,2,40,5,100000,240000,276774,280000,338956,438956,70000,70000,90000,90000,70000,109739,22500,12,6,NA
1310310081001,13,13103,14,1,26,8,0,360000,393157,3080000,3121870,3121870,360000,360000,360000,3080000,220000,222991,220000,12,5,NA
831130010901,8,8311,10,1,37,8,200000,NA,NA,201667,206599,406599,NA,NA,NA,16667,67222,135533,5556,12,5,NA
1311010370401,13,13110,4,2,28,8,600000,NA,NA,3804167,3804167,4404167,NA,NA,NA,3804167,760833,880833,760833,16,9,9
510911630101,5,5109,5,2,16,8,250000,NA,NA,399167,404099,654099,NA,NA,NA,274167,133056,218033,91389,10,3,2
310112291701,3,3101,4,1,20,8,700000,NA,NA,1930325,1930325,2630325,NA,NA,NA,1930325,482581,657581,482581,13,9,8
730130040301,7,7301,4,1,33,8,80000,280000,280000,778000,778000,858000,280000,280000,280000,560000,259333,286000,186667,9,3,NA
830110510401,8,8301,10,2,2,8,100000,NA,11091,0,144196,244196,NA,NA,NA,0,0,40699,0,NA,0,2
740110010701,7,7401,5,1,40,6,250000,864167,864167,1199167,1199167,1449167,850000,850000,850000,850000,399722,483056,283333,18,11,NA
630130041001,6,6301,11,2,69,8,200000,103000,103000,906667,930702,1130702,NA,NA,NA,762000,151111,188450,127000,0,0,NA
820310180901,8,8203,1,2,70,7,80000,200000,206234,540000,650880,730880,NA,NA,NA,340000,180000,243627,113333,4,1,NA
1312610050201,13,13126,13,1,30,8,250000,566000,566000,1131833,1149338,1399338,270000,270000,566000,1131833,188639,233223,188639,12,5,NA
1510112810201,15,15101,13,1,16,8,200000,NA,NA,2892245,3006755,3206755,NA,NA,NA,2473245,192816,213784,164883,10,4,1
1120110160101,11,11201,1,1,36,1,400000,2302500,2302500,3005000,3005000,3405000,2300000,2300000,2302500,3005000,751250,851250,751250,17,11,NA
1311911010201,13,13119,2,2,61,1,300006,110667,110667,1864667,1869599,2169605,NA,NA,NA,1600000,621556,723202,533333,12,5,NA
1312310482201,13,13123,2,2,55,1,600000,300417,300417,1822917,1822917,2422917,300000,300000,300000,1805833,911459,1211459,902917,19,10,NA
1020920020701,10,10209,2,2,36,1,100000,130000,148459,754167,783717,883717,130000,130000,130000,754167,150833,176743,150833,12,5,NA
1110110850301,11,11101,4,1,7,8,250000,NA,NA,1211666,1211666,1461666,NA,NA,NA,1203333,242333,292333,240667,NA,1,2
1510111790301,15,15101,1,1,80,7,250000,NA,400000,0,400000,650000,NA,NA,NA,0,0,650000,0,0,0,NA
1120110140201,11,11201,4,2,16,8,500000,NA,NA,3136667,3202771,3702771,NA,NA,NA,2916667,784167,925693,729167,10,3,2
840830010801,16,16204,10,2,18,8,100000,NA,NA,8333,217625,317625,NA,NA,NA,8333,2083,79406,2083,12,5,NA
310111460601,3,3101,4,1,12,8,200000,NA,NA,1146667,1157686,1357686,NA,NA,NA,1046667,229333,271537,209333,NA,1,1
611730032101,6,6117,2,2,45,1,200000,600000,600000,1093750,1093750,1293750,600000,600000,600000,1093750,273438,323438,273438,12,5,NA
630110080501,6,6301,1,1,53,1,80000,320000,324300,350000,354300,434300,320000,320000,320000,350000,87500,108575,87500,9,3,NA
1312311100201,13,13123,1,1,73,1,750000,6504167,6504167,6504167,6504167,7254167,4000000,4000000,6504167,6504167,3252084,3627084,3252084,15,7,NA
840110310101,16,16101,1,1,84,7,150000,NA,NA,0,0,150000,NA,NA,NA,0,0,150000,0,3,1,NA
1410110370101,14,14101,2,1,53,1,190000,NA,104646,652500,757146,947146,NA,NA,NA,652500,163125,236787,163125,12,5,NA
620430020301,6,6204,4,2,21,8,120000,NA,NA,488333,525174,645174,NA,NA,NA,488333,162778,215058,162778,13,7,10
1210110850401,12,12101,1,1,38,5,350000,1204833,1204833,1204833,1204833,1554833,1000000,1000000,1202333,1202333,1204833,1554833,1202333,17,11,NA
730111050401,7,7301,10,1,5,8,100000,NA,NA,481667,522231,622231,NA,NA,NA,381667,120417,155558,95417,NA,0,2
580110070201,5,5801,2,2,50,1,0,NA,NA,1050000,1094248,1094248,NA,NA,NA,1050000,210000,218850,210000,12,5,NA
1320110400501,13,13201,2,2,58,1,180000,NA,NA,329000,329000,509000,NA,NA,NA,329000,164500,254500,164500,12,5,NA
810610030201,8,8106,10,2,4,8,120000,NA,NA,915000,951207,1071207,NA,NA,NA,845000,114375,133901,105625,NA,0,NA
1311310020301,13,13113,4,2,24,8,600000,600000,600000,2050000,2050000,2650000,600000,600000,600000,600000,683333,883333,200000,16,11,NA
911930011501,9,9119,1,1,27,1,50000,276000,276000,277250,295709,345709,233000,233000,276000,277250,69313,86427,69313,8,2,NA
841630031501,16,16301,10,1,22,8,30000,200000,200000,1092000,1141257,1171257,NA,NA,200000,872000,182000,195210,145333,9,3,NA
570630011401,5,5706,2,2,85,2,100000,250000,250000,840000,840000,940000,NA,NA,NA,590000,280000,313333,196667,5,1,NA
830110330401,8,8301,2,2,53,1,150000,NA,NA,300000,320980,470980,NA,NA,NA,300000,100000,156993,100000,8,2,NA
220110100401,2,2201,2,2,58,1,500000,500000,500000,1840000,1840000,2340000,500000,500000,500000,1840000,613333,780000,613333,12,5,NA
1320110241501,13,13201,5,2,11,8,0,NA,NA,216000,244755,244755,NA,NA,NA,216000,54000,61189,54000,NA,0,2
540110060301,5,5401,2,2,60,1,0,96000,96000,496000,496000,496000,NA,NA,NA,400000,248000,248000,200000,14,7,NA
610810221101,6,6108,2,2,45,2,0,276000,290703,876000,890703,890703,276000,276000,276000,876000,292000,296901,292000,12,5,NA
1311010520201,13,13110,4,2,9,8,300000,NA,NA,1240667,1240667,1540667,NA,NA,NA,868000,248133,308133,173600,NA,1,3
1020110030701,10,10201,4,2,15,8,0,NA,NA,423333,423333,423333,NA,NA,NA,415833,84667,84667,83167,10,4,1
810310090701,8,8103,2,2,50,2,0,NA,NA,400000,400000,400000,NA,NA,NA,280000,133333,133333,93333,7,1,NA
830610030101,8,8306,1,2,39,1,120000,235000,238684,555000,558684,678684,200000,200000,235000,555000,111000,135737,111000,10,3,NA
210110830401,2,2101,1,1,54,2,0,1700000,1700000,1700000,1733157,1733157,1000000,1000000,1700000,1700000,425000,433289,425000,12,6,NA
1311410120601,13,13114,1,1,53,2,800000,1666667,1666667,2718334,2718334,3518334,1000000,1000000,1000000,1900000,1359167,1759167,950000,18,11,NA
840530011201,16,16302,1,1,78,1,100000,NA,109578,0,219156,319156,NA,NA,NA,0,0,159578,0,0,0,NA
610110560401,6,6101,4,1,29,8,100000,400000,400000,950000,954932,1054932,400000,400000,400000,800000,190000,210986,160000,8,2,NA
1010110570301,10,10101,5,1,20,8,0,135000,135000,1205000,1216052,1216052,135000,135000,135000,1205000,241000,243210,241000,14,7,9
1312310540301,13,13123,1,1,97,7,800000,1233333,1233333,1233333,1233333,2033333,NA,NA,NA,0,1233333,2033333,0,17,11,NA
1311010030101,13,13110,1,2,74,7,400000,300000,300000,300000,300000,700000,NA,NA,NA,0,150000,350000,0,6,2,NA
1110130060201,11,11101,1,1,46,1,700000,2500000,2500000,3433333,3433333,4133333,2500000,2500000,2500000,3350000,1144444,1377778,1116667,16,11,NA
610610041001,6,6106,4,1,10,8,150000,NA,NA,894166,898468,1048468,NA,NA,NA,894166,178833,209694,178833,NA,1,2
210110652301,2,2101,4,1,3,8,0,NA,NA,525000,525000,525000,NA,NA,NA,525000,131250,131250,131250,NA,0,NA
210112690101,2,2101,4,2,18,8,280000,NA,NA,365000,365000,645000,NA,NA,NA,350000,91250,161250,87500,12,5,1
1350420021101,13,13504,1,2,43,8,0,329667,348054,329667,348054,348054,260000,260000,260000,260000,109889,116018,86667,12,5,NA
1330210050701,13,13302,9,1,24,2,120000,300000,344109,712731,756840,876840,300000,300000,300000,712731,142546,175368,142546,5,1,NA
110110630901,1,1101,4,1,23,8,300000,350000,350000,1330000,1443262,1743262,350000,350000,350000,1090000,190000,249037,155714,14,9,10
811210620201,8,8112,4,2,6,8,0,NA,12675,1315000,1327675,1327675,NA,NA,NA,1000000,328750,331919,250000,NA,1,2
831020020601,8,8310,2,1,45,2,120000,NA,NA,404167,404167,524167,NA,NA,NA,404167,202084,262084,202084,15,8,NA
610630011201,6,6106,2,2,42,1,200000,NA,NA,425000,442544,642544,NA,NA,NA,425000,106250,160636,106250,15,8,NA
1210112690401,12,12101,1,2,53,6,300000,450000,450000,850000,850000,1150000,450000,450000,450000,850000,212500,287500,212500,12,5,NA
820210061701,8,8202,2,2,56,1,250000,260000,260000,1121500,1136275,1386275,260000,260000,260000,1017500,186917,231046,169583,10,3,NA
740330011301,7,7403,1,1,50,5,40000,NA,NA,105000,109932,149932,NA,NA,NA,0,52500,74966,0,3,1,NA
811210220401,8,8112,10,1,7,8,200000,NA,NA,792167,792167,992167,NA,NA,NA,775500,264056,330722,258500,NA,1,2
1510113570201,15,15101,5,1,23,8,0,NA,NA,480000,480000,480000,NA,NA,NA,450000,68571,68571,64286,14,9,99
1510130102001,15,15101,4,1,3,8,100000,NA,NA,290000,345262,445262,NA,NA,NA,290000,72500,111316,72500,NA,0,NA
210410040801,2,2104,4,2,15,8,500000,NA,NA,1344167,1355186,1855186,NA,NA,NA,1344167,336042,463797,336042,9,3,1
1510113130501,15,15101,1,2,52,1,250000,30000,30000,280000,339100,589100,30000,30000,30000,280000,40000,84157,40000,11,3,NA
920110140801,9,9201,10,2,9,8,100000,NA,NA,399083,456610,556610,NA,NA,NA,289083,99771,139153,72271,NA,1,2
1030510101001,10,10305,1,1,50,5,0,220000,220000,220000,220000,220000,200000,200000,220000,220000,220000,220000,220000,11,3,NA
1360130021102,13,13601,5,1,4,8,150000,NA,11091,46667,68849,218849,NA,NA,NA,40000,15556,72950,13333,NA,0,NA
430110310401,4,4301,10,2,18,8,220000,NA,NA,600917,771667,991667,NA,NA,NA,452000,100153,165278,75333,9,3,1
910111950201,9,9101,1,1,29,8,0,30000,63157,90000,156314,156314,NA,NA,NA,0,30000,52105,0,14,9,9
1510113090101,15,15101,5,2,15,8,150000,NA,NA,241667,274211,424211,NA,NA,NA,241667,48333,84842,48333,8,2,NA
730111160501,7,7301,10,2,19,8,150000,NA,104646,104000,208646,358646,NA,NA,NA,0,34667,119549,0,6,1,NA
230110030801,2,2301,7,2,69,7,0,100000,100000,900000,920980,920980,NA,NA,NA,800000,180000,184196,160000,15,8,NA
510110650601,5,5101,2,2,57,1,300000,NA,NA,1300000,1300000,1600000,NA,NA,NA,300000,433333,533333,100000,12,5,NA
320210070301,3,3202,7,2,77,8,150000,NA,NA,120000,337563,487563,NA,NA,NA,0,24000,97513,0,9,3,NA
310112170201,3,3101,4,1,38,8,250000,1200000,1200000,3412000,3434038,3684038,1200000,1200000,1200000,3320000,487429,526291,474286,12,5,NA
630530021701,6,6305,2,2,20,2,140000,NA,NA,374000,374000,514000,NA,NA,NA,374000,124667,171333,124667,12,5,NA
1312310400301,13,13123,4,1,13,8,0,NA,NA,5800000,5812675,5812675,NA,NA,NA,5800000,1450000,1453169,1450000,NA,2,3
740110271101,7,7401,5,2,53,8,200000,300000,404646,440000,547646,747646,300000,300000,300000,300000,220000,373823,150000,15,8,NA
1312810181201,13,13128,5,2,21,8,100000,440000,477990,937500,1002490,1102490,400000,400000,440000,857500,312500,367497,285833,14,7,10
510110041401,5,5101,1,1,28,8,0,470000,470000,470000,470000,470000,NA,NA,270000,270000,470000,470000,270000,16,9,8
110110840801,1,1101,4,2,1,8,600000,NA,NA,2971334,2982386,3582386,NA,NA,NA,2971334,594267,716477,594267,NA,0,NA
1312510180102,13,13125,4,2,3,8,300000,NA,NA,235833,235833,535833,NA,NA,NA,235833,78611,178611,78611,NA,0,NA
1010610030601,10,10106,2,2,57,1,80000,140000,140000,257070,317658,397658,140000,140000,140000,257070,64268,99415,64268,8,2,NA
811010340201,8,8110,1,1,44,5,0,453333,453333,453333,453333,453333,386000,386000,453333,453333,453333,453333,453333,11,3,NA
1410430031701,14,14104,1,1,67,8,100000,80000,80000,405000,405000,505000,NA,NA,NA,325000,101250,126250,81250,12,5,NA
1360430021501,13,13604,1,1,58,6,150000,151000,151000,151000,151000,301000,48000,48000,48000,48000,151000,301000,48000,4,1,NA
560110460301,5,5601,7,2,75,8,0,NA,109578,332167,441745,441745,NA,NA,NA,332167,166084,220873,166084,4,1,NA
811030011901,8,8110,2,2,40,2,40000,NA,NA,150000,150000,190000,NA,NA,NA,0,75000,95000,0,12,6,NA
1510110450201,15,15101,1,1,56,1,350000,800000,800000,1550000,1550000,1900000,800000,800000,800000,1550000,258333,316667,258333,17,11,NA
810610020501,8,8106,4,2,22,2,130000,180000,183684,1130000,1144775,1274775,180000,180000,180000,1130000,226000,254955,226000,11,3,NA
911720020601,9,9117,1,1,75,1,100000,180000,199703,855000,874703,974703,NA,NA,NA,675000,213750,243676,168750,10,3,NA
811210251001,8,8112,5,1,30,8,100000,352917,352917,624584,624584,724584,300000,300000,352917,624584,208195,241528,208195,12,5,NA
1311010520101,13,13110,2,2,65,1,400000,910000,910000,1810000,1810000,2210000,900000,900000,910000,910000,905000,1105000,455000,17,11,NA
1312010611001,13,13120,11,2,55,8,550000,64000,64000,1799110,1799110,2349110,64000,64000,64000,1794943,449778,587278,448736,12,5,NA
630330010601,6,6303,1,1,31,2,0,300000,300000,300000,318459,318459,300000,300000,300000,300000,75000,79615,75000,8,2,NA
310210270501,3,3102,4,2,32,8,250000,NA,104646,1603764,1813056,2063056,NA,NA,NA,1603764,320753,412611,320753,0,0,NA
1340110590201,13,13401,1,1,57,1,350000,280000,285835,520000,525835,875835,280000,280000,280000,520000,173333,291945,173333,8,2,NA
911130030901,9,9111,2,2,74,1,200000,33333,142911,445833,664989,864989,NA,NA,33333,445833,148611,288330,148611,2,1,NA
910110910501,9,9101,4,1,45,8,150000,130000,130000,522000,651147,801147,130000,130000,130000,330000,130500,200287,82500,NA,99,NA
1310510220701,13,13105,1,1,51,1,180000,433333,433333,1321667,1321667,1501667,430000,430000,433333,1321667,330417,375417,330417,10,3,NA
740520020101,7,7405,1,1,52,1,90000,282917,282917,282917,282917,372917,280000,280000,280000,280000,94306,124306,93333,12,5,NA
1510113680401,15,15101,1,1,76,1,250000,334571,334571,462315,462315,712315,100000,100000,100000,100000,231158,356158,50000,10,3,NA
1320310080201,13,13203,1,1,61,1,600000,917000,917000,1354000,1354000,1954000,317000,317000,917000,1237000,451333,651333,412333,18,11,NA
830610080301,8,8306,2,2,38,1,260000,800000,800000,1940000,1940000,2200000,800000,800000,800000,1841667,485000,550000,460417,16,11,NA
510111510701,5,5101,9,1,25,1,200000,330000,330000,977083,977083,1177083,300000,300000,330000,952083,195417,235417,190417,17,11,NA
920430010601,9,9204,4,1,4,8,50000,NA,11091,774667,804217,854217,NA,NA,NA,774667,258222,284739,258222,NA,0,NA
1030720010901,10,10307,1,2,60,1,120000,NA,104646,261667,366313,486313,NA,NA,NA,261667,130834,243157,130834,0,0,NA
820530021301,8,8205,4,1,22,8,100000,NA,NA,304167,315186,415186,NA,NA,NA,304167,101389,138395,101389,8,2,NA
610110341701,6,6101,1,1,32,5,0,994917,999219,1434917,1439219,1439219,750000,750000,994917,1434917,358729,359805,358729,13,7,NA
1311010780101,13,13110,7,2,55,1,0,342500,346184,662500,666184,666184,280000,280000,342500,662500,165625,166546,165625,15,8,NA
610530020301,6,6105,5,1,10,8,150000,NA,NA,270000,290833,440833,NA,NA,NA,110000,135000,220417,55000,NA,1,1
1313010181801,13,13130,1,2,40,8,0,805000,805000,805000,805000,805000,800000,800000,805000,805000,402500,402500,402500,17,11,NA
1310610280401,13,13106,2,2,50,1,400000,500000,500000,500000,675000,1075000,500000,500000,500000,500000,100000,215000,100000,NA,99,NA
810910021701,8,8109,1,2,46,2,150000,NA,12885,1135333,1172882,1322882,NA,NA,NA,1135333,189222,220480,189222,5,1,NA
910910110501,9,9109,1,1,45,1,0,800000,800000,800000,800000,800000,800000,800000,800000,800000,266667,266667,266667,12,5,NA
1312210271501,13,13122,2,1,39,2,500000,454167,454167,3320834,3320834,3820834,450000,450000,454167,3304167,1106945,1273611,1101389,15,8,NA
1340110350301,13,13401,1,1,64,1,200000,206000,210000,936491,984700,1184700,NA,NA,NA,730491,156082,197450,121749,12,5,NA
1311110110101,13,13111,2,2,37,2,0,200000,200000,1659167,1659167,1659167,200000,200000,200000,1659167,276528,276528,276528,12,5,NA
1420330011101,14,14203,1,1,55,1,150000,286000,286000,984334,1017607,1167607,100000,100000,286000,984334,164056,194601,164056,8,2,NA
730111220401,7,7301,1,1,58,1,130000,550000,550000,934776,934776,1064776,550000,550000,550000,934776,467388,532388,467388,10,3,NA
1240130020902,12,12401,4,1,0,8,300000,NA,NA,300000,322182,622182,NA,NA,NA,300000,100000,207394,100000,NA,0,NA
1350530011501,13,13505,4,1,20,8,100000,NA,NA,909166,942400,1042400,NA,NA,NA,909166,151528,173733,151528,14,7,10
1312210310101,13,13122,5,2,5,8,200000,NA,NA,120000,123684,323684,NA,NA,NA,0,40000,107895,0,NA,0,2
110110340501,1,1101,1,2,61,4,0,275000,275000,550000,550000,550000,275000,275000,275000,550000,275000,275000,275000,12,5,NA
1310610321101,13,13106,1,2,55,1,0,450000,450000,850000,850000,850000,450000,450000,450000,850000,212500,212500,212500,12,5,NA
1410112040301,14,14101,2,2,47,1,0,NA,11091,450000,472182,472182,NA,NA,NA,450000,150000,157394,150000,7,1,1
840820011501,16,16204,4,2,17,8,1500000,NA,22143,240000,273234,1773234,NA,NA,NA,240000,60000,443309,60000,10,3,1
841920022001,16,16305,1,2,54,5,0,170000,170000,170000,170000,170000,80000,80000,80000,80000,170000,170000,80000,6,1,NA
840210120301,16,16102,1,2,72,8,100000,186000,186000,1249773,1249773,1349773,NA,NA,NA,813773,312443,337443,203443,2,1,NA
710130021301,7,7101,5,1,7,8,150000,NA,NA,412000,429296,579296,NA,NA,NA,330000,137333,193099,110000,NA,1,1
1312310271001,13,13123,10,1,12,8,0,NA,NA,866000,870932,870932,NA,NA,NA,750000,288667,290311,250000,NA,1,3
